news_id,text
1602006362886377481,"카뱅, 유니세프에 매년 100만달러 후원 이번 협약은 유니세프 본부와 유니세프 한국위원회를 포함한 3자 간의 협력을 통해 2년간 총 200만 달러(26억원)를 인도네시아, 태국, 캄보디아 등 청소년 지원에 기부하는 내용이다.

카카오뱅크는 지난해에도 유니세프와 협력해 미얀마, 라오스 등 5개국을 대상으로 100만 달러를 후원했다.

말레이시아와 태국에서는 청소년 대상 기후 위기 대응 교육을 진행했다."
1601917110592868614,"늘어나는 신용사면에…카뱅, 연체 이력 안 보는 신용평가모형 개발 29일 금융권에 따르면 카카오뱅크는 연체 정보를 보지 않는 대안신용평가모형인 '트러스트 스코어'를 개발하고 올해 1분기부터 여신 심사에 적용했다.

트러스트 스코어는 통신비 자동이체, 도서 구매, 유통 정보 등 비금융 정보와 연체 기록을 제외한 신용 정보를 결합해 만든 대안신용평가모형이다.

카카오뱅크가 트러스트 스코어를 개발한 이유는 연체 이력이 삭제된 차주의 신용도를 제대로 심사하기 위해서다."
1601745867163963409,"카카오뱅크, 동남아 청소년에 200만弗 지원 유니세프와 파트너십 협약 카카오뱅크는 지난 28일 유니세프와 ‘미래 세대의 기후 위기 대응을 위한 글로벌 파트너십’ 협약을 맺었다.

카카오뱅크는 인도네시아 태국 캄보디아의 청소년 교육 지원을 위해 2년 동안 200만달러를 유니세프에 기부할 예정이다.

협약식엔 윤호영 카카오뱅크 대표(가운데)와 조미진 유니세프 한국위원회 사무총장(왼쪽), 카네타카 사와코 유니세프 아시아·태평양 허브 리드(오른쪽)가 참석했다."
1601745071571603590,"새 먹거리 찾는 인뱅, 개인 사업자대출 확대 인터넷은행의 가계대출 증가세가 꺾인 것은 금융당국이 가계대출 총량 관리를 압박한 결과다.

카카오뱅크는 오는 2030년까지 전체 여신 중 개인사업자 대출 비중을 18%까지 달성할 계획이다.

올해 1·4분기 카카오뱅크의 개인사업자 대출 연체율은 1.32%로 전년(0.64%)보다 2배 넘게 높아졌다."
1601733445350986278,"김윤덕 국토장관 청문회…野 ""큰딸 아빠찬스"" 與 ""흠집내기""(종합) 전문성 공방…野 ""전문성 있다 보기 어려워"" 與 ""이력 풍부"" 여야 집값 안정엔 한목소리…김윤덕 ""공급대책 조만간 발표"" (서울=뉴스1) 박기현 김동규 기자 = 김윤덕 국토교통부 장관 후보자 인사청문회에서 야당인 국민의힘은 장녀에 대한 전세금 지원 등 이른바 '아빠 찬스' 논란을 집중 겨냥했다.

배준영 국민의힘 의원은 29일 국토위에서 열린 김 후보자 청문회에서 ""따님 전세금 6억 5000만 원에 대한 얘기가 나오는데 보도를 보니 아빠 찬스라고 한다""며 ""장관이 본인 자녀에게는 수억 원대의 자금을 전셋값으로 대주면서 서민과 실수요자의 대출을 규제한다고 나서면 누가 공감할 수 있겠느냐""고 비판했다.

후보자 장녀의 대출 상환 과정에서도 '아빠 찬스'가 있었던 게 아니냐는 의혹도 제기됐다."
6768992,"The Papers: 'Prince of Sadness' and 'Air we go again' The final public farewell for rock legend Ozzy Osbourne drew thousands of fans to Birmingham, where his family and supporters honored the ""Prince of Sadness"" with heartfelt tributes, while the UK faced significant air travel disruptions due to a technical failure in air traffic control, affecting tens of thousands of holidaymakers and prompting concerns over lasting repercussions during the peak travel season."
6768334,"Trump administration launches health data-sharing initiative; Google, Amazon among tech partners, CMS promises security The Trump administration unveiled a comprehensive initiative on Wednesday that enables Americans to share personal health data across various tech platforms and health systems, with backing from over 60 companies including Google and Amazon, aiming to enhance access to medical records and manage chronic conditions, though the program has sparked privacy concerns among experts regarding the potential misuse of sensitive information."
6767979,"Fitness Stocks To Follow Today - July 30th Apple, PDD Holdings, and lululemon athletica emerged as the top fitness stocks to watch today, according to MarketBeat, as they recorded the highest trading volumes in the sector, reflecting growing consumer demand for health-oriented products and services amid a rising trend in wellness and active living."
6768019,"Promising Retail Stocks To Keep An Eye On - July 30th Tesla, Microsoft, CyberArk Software, UnitedHealth Group, and Apple are the top retail stocks to monitor today, as they recorded the highest trading volumes recently, reflecting investor interest amid fluctuating consumer spending and economic conditions, with Tesla shares dipping to $316.86, Microsoft rising to $512.83, CyberArk reaching $439.17, UnitedHealth Group climbing to $264.87, and Apple trading at $209.99 during midday trading on Wednesday."
6768222,"Jurnee Smollett Says She Gained 20 lbs. to Play a Former Marine in Smoke (Exclusive) In an exclusive interview with PEOPLE, Jurnee Smollett revealed that she gained 20 pounds to authentically portray Michelle Calderone, a complex former Marine turned arson investigator in the new Apple TV+ series ""Smoke,"" emphasizing the physical and emotional preparation she undertook to embody the character's struggles with trauma and her quest for justice."
6767899,"Jason Momoa on Premieres 'Chief of War' in Native Hawaii 27 Years After His 'Baywatch' Debut: 'My Destiny' (Exclusive) Jason Momoa celebrated the premiere of his new Apple TV+ series ""Chief of War"" in his native Hawaii on July 18, marking a poignant return to the islands 27 years after his debut in ""Baywatch: Hawaii,"" as he expressed a deep sense of destiny and gratitude for the opportunity to portray his ancestors in a story that explores the rich history of the Hawaiian islands, while also sharing personal reflections on the signs that reaffirmed his connection to the project and his hopes for a second season."
6767661,"Trump to add 25% tariff to Indian imports. Which everyday goods could be impacted? President Donald Trump announced a 25% tariff on Indian imports effective August 1, following stalled trade negotiations, a move that could significantly impact U.S. consumers reliant on Indian goods such as pharmaceuticals, jewelry, and textiles, amid an existing trade deficit and escalating tariffs on multiple trading partners."
6767240,"Your health data goes digital in new Trump-Big Tech plan, here's why The Trump administration unveiled a new ""digital health ecosystem"" in partnership with tech giants like Google, Amazon, and Apple, aimed at enabling Americans to access their medical records through private apps without delays, while also raising concerns about data privacy and security as the program, which could involve over 140 million Medicare and Medicaid users, is set to launch in 2026 and focuses initially on diabetes care and chronic disease management."
6766960,"Harrison Ford, 83, Says He'll Never Retire Because 'They Need Old People' to 'Play Old People’s Parts' In a recent interview with Variety, 83-year-old Harrison Ford declared he has no intention of retiring from acting, emphasizing the importance of older actors in portraying age-appropriate roles, and reflecting on his extensive career that includes over 60 films and recent projects like ""Captain America: Brave New World"" and the third season of ""Shrinking,"" for which he received his first Emmy nomination."
6766512,"iPhone blowback: 25% US duty triggers alarm; India’s export growth and Apple’s shift at risk Apple's plans to establish India as a key export hub for iPhones are jeopardized by President Donald Trump's announcement of a 25% tariff on all Indian goods starting August 1, a move that, coupled with China's restrictions on essential electronic components, threatens to disrupt production and export strategies in the electronics sector, potentially delaying Apple's goal of increasing iPhone output from India to meet U.S. demand, while industry experts warn that these challenges could diminish India's competitiveness in the global market."
6768045,"Streaming Stocks Worth Watching - July 30th Investors are closely monitoring seven streaming stocks—NVIDIA, Spotify Technology, Comcast, Western Digital, AppLovin, Warner Bros. Discovery, and Coupang—after they recorded the highest trading volumes in recent days, reflecting growing interest in companies that deliver digital content amid rising on-demand media consumption, with performance influenced by factors such as content costs, subscriber retention, and competition."
6763588,"1 Incredible Reason to Buy AppLovin Before Aug. 6 AppLovin, the mobile app-focused adtech company that saw its stock soar over 700% last year, is now shifting its focus solely to its lucrative adtech business following the recent sale of its mobile game division to Tripledot Studios for $400 million, a move that analysts suggest could present a buying opportunity ahead of its upcoming second-quarter earnings report, where exceeding modest revenue guidance could significantly boost its stock, which has already declined over a third from its peak earlier this year."
6762481,"Foundations Investment Advisors LLC Acquires New Stake in AppLovin Corporation (NASDAQ:APP) Foundations Investment Advisors LLC has acquired a new stake in AppLovin Corporation, purchasing 6,737 shares valued at approximately $1.8 million, while other institutional investors have also significantly increased their holdings, with FMR LLC boosting its stake by 75.5% and Dynasty Wealth Management raising its position by an astonishing 117,664.4%, amid a backdrop of favorable analyst ratings and a recent earnings report that exceeded expectations, indicating strong growth potential for the company."
6762476,"Zurcher Kantonalbank Zurich Cantonalbank Acquires 7,197 Shares of AppLovin Corporation (NASDAQ:APP) Zurcher Kantonalbank Zurich Cantonalbank increased its stake in AppLovin Corporation by 16.1% in the first quarter, owning 51,806 shares valued at approximately $13.7 million, while other institutional investors also adjusted their positions in the company, which recently reported a quarterly earnings per share of $1.67, surpassing expectations, and a revenue of $1.48 billion, marking a 40.3% increase year-over-year, despite the stock experiencing a 2.5% decline to open at $361.63."
6762493,"Cetera Investment Advisers Boosts Holdings in AppLovin Corporation (NASDAQ:APP) Cetera Investment Advisers increased its stake in AppLovin Corporation by 44.6% in the first quarter, now holding 49,116 shares valued at approximately $13 million, while other institutional investors also significantly boosted their positions, reflecting growing confidence in the company, which recently reported a quarterly earnings per share of $1.67, surpassing analysts' expectations, and a revenue increase of 40.3% year-over-year, as Wall Street analysts maintain a ""Moderate Buy"" consensus rating with a target price averaging around $447.57."
6762105,"Equities Analysts Offer Predictions for AppLovin Q2 Earnings AppLovin Corporation is projected to report earnings of $2.09 per share for Q2 2025, according to Wedbush analysts, who maintain a ""Strong-Buy"" rating on the stock, while the consensus estimate for the company's full-year earnings stands at $6.87 per share; this comes as various brokerages, including BTIG Research and Goldman Sachs, have recently adjusted their price targets and ratings for the stock, which opened at $361.63 and has seen significant insider selling in recent months, reflecting a complex landscape of investor sentiment and market performance."
6761860,"AppLovin (APP) Projected to Post Quarterly Earnings on Wednesday AppLovin is set to release its Q2 2025 earnings report on August 6, with analysts predicting earnings of $2.05 per share and revenue of $1.37 billion, following a strong performance in the previous quarter where it reported $1.67 EPS and $1.48 billion in revenue, exceeding expectations; the company's stock opened at $361.63, reflecting a market cap of $122.37 billion, while recent insider trading saw CEO Arash Adam Foroughi and Director Herald Y. Chen sell significant shares, and analysts maintain a ""Moderate Buy"" rating with an average target price of $447.57."
6757200,"3 Millionaire-Maker Artificial Intelligence (AI) Stocks? As artificial intelligence emerges as a transformative force in technology, investors are eyeing three promising stocks—Palantir Technologies, Advanced Micro Devices, and AppLovin—that, despite inherent risks, could potentially yield significant returns by capitalizing on AI's expansive applications, from military intelligence and data processing to innovative advertising solutions, positioning them for substantial growth in the evolving market landscape."
6755914,"Best Streaming Stocks To Research - July 29th Seven streaming stocks, including NVIDIA, Spotify Technology, and Comcast, are drawing investor attention today due to their high trading volumes, as the market continues to reflect the growing demand for digital content delivery despite the challenges of high content acquisition costs and fierce competition in the industry."
6755512,"AppLovin (NASDAQ:APP) Trading Down 1.3%  - Here's Why AppLovin Corporation's shares fell 1.3% to $366.26 on Tuesday, with trading volume plummeting 82% from average levels, while analysts maintain a ""Moderate Buy"" rating with a consensus target price of $447.57, despite recent insider sales and a strong quarterly earnings report that exceeded expectations with a 40.3% year-over-year revenue increase."
6764605,"The One Tech Company Selling Picks and Shovels to the AI Gold Rush Amid a renewed frenzy over artificial intelligence in the stock market, ASML Holding, the sole manufacturer of critical extreme ultraviolet lithography machines essential for advanced microchip production, has seen its shares decline over 15% in the past year due to global economic pressures and customer hesitance, despite analysts projecting a robust long-term growth rate of over 17% annually, suggesting that the current dip may present a significant buying opportunity for investors looking to capitalize on the AI boom."
6761148,"North Star Asset Management Inc. Acquires 1,062 Shares of ASML Holding N.V. (NASDAQ:ASML) North Star Asset Management Inc. increased its stake in ASML Holding N.V. by 3.2% in the first quarter, owning 33,824 shares valued at $22.4 million, while other hedge funds also adjusted their positions, contributing to a consensus ""Moderate Buy"" rating among analysts, despite ASML's recent earnings miss and a quarterly dividend increase to $1.856 per share."
6761366,"After Crashing 10%, Should You Buy the Dip on This Critical Artificial Intelligence (AI) Stock? As the artificial intelligence investment landscape becomes increasingly competitive, ASML, a key player in advanced chip technology, has seen its stock drop nearly 35% from all-time highs following disappointing quarterly earnings, yet analysts suggest that its long-term growth potential remains strong due to rising demand for its specialized lithography machines, particularly as clients like Taiwan Semiconductor Manufacturing expand their capabilities, positioning ASML as a compelling buy for investors willing to adopt a longer-term perspective despite recent market volatility."
6755101,"ASML (NASDAQ:ASML) Trading Down 1.5%  - Time to Sell? ASML Holding N.V. saw its stock price decline by 1.5% to $717.72 during mid-day trading on Tuesday, with trading volume dropping 65% from its average, as analysts continue to express mixed sentiments about the company's future, including a lowered price target from Susquehanna and an upgrade to ""buy"" from New Street Research, while the semiconductor firm recently reported earnings that fell short of expectations despite a year-over-year revenue increase of 23.2% and announced a quarterly dividend increase to $1.856 per share."
6753626,"ASML Slides From Buy to Hold — Analyst Cites Slower Growth Ahead ASML Holding N.V. has been downgraded from Buy to Hold by Erste Group analyst Hans Engel due to concerns over its revenue growth prospects for 2026, with expectations of lower revenue and profit growth compared to 2025, despite the company's strong position in advanced chipmaking equipment, as it projects third-quarter net sales between EUR 7.4 billion and EUR 7.9 billion and anticipates a slight decrease in gross margin to 50% to 52%."
6752288,"Thornburg Investment Management Inc. Sells 14,493 Shares of ASML Holding N.V. (NASDAQ:ASML) Thornburg Investment Management Inc. has reduced its stake in ASML Holding N.V. by 36% during the first quarter, now holding 25,781 shares valued at approximately $17 million, while other institutional investors have also adjusted their positions, with Barclays and DZ Bank issuing mixed ratings on the stock, which currently trades at around $730 after a recent earnings report that missed expectations but showed significant revenue growth."
6751925,"ASML Holding N.V. (NASDAQ:ASML) Shares Purchased by XTX Topco Ltd XTX Topco Ltd significantly boosted its stake in ASML Holding N.V. by 487.4% in the first quarter, acquiring an additional 7,598 shares to bring its total to 9,157, valued at approximately $6.07 million, while other institutional investors also increased their holdings, reflecting growing confidence in the semiconductor company despite a recent earnings miss and mixed analyst ratings, with ASML's stock currently trading at $729.99."
6751947,"Harvest Fund Management Co. Ltd Reduces Holdings in ASML Holding N.V. (NASDAQ:ASML) Harvest Fund Management Co. Ltd has reduced its stake in ASML Holding N.V. by 20.8% in the first quarter, now holding 17,151 shares valued at approximately $11.37 million, while other institutional investors have also adjusted their positions, with First Foundation Advisors increasing its stake by 41.3% and several analysts recently raising their price targets for ASML, which currently has a consensus rating of ""Moderate Buy"" and an average price target of $923.80, despite the company reporting earnings that fell short of expectations."
6751993,"First Foundation Advisors Buys 1,952 Shares of ASML Holding N.V. (NASDAQ:ASML) First Foundation Advisors increased its stake in ASML Holding N.V. by 41.3% in the first quarter, now owning 6,683 shares valued at approximately $4.43 million, while other hedge funds also adjusted their positions in the semiconductor company, which recently reported earnings of $4.55 per share, missing estimates, and announced a dividend increase to $1.856, reflecting a 1.02% yield, amidst a backdrop of fluctuating analyst ratings and a current stock price of $729.99."
6750569,"Essex Investment Management Co. LLC Buys New Position in ASML Holding N.V. (NASDAQ:ASML) Essex Investment Management Co. LLC has acquired a new stake in ASML Holding N.V., purchasing 4,199 shares valued at approximately $2.78 million in the first quarter, as several other institutional investors also increased their holdings in the semiconductor company, which recently reported a quarterly earnings miss and announced a dividend increase, while analysts maintain a consensus ""Moderate Buy"" rating with an average price target of $923.80."
6766630,"Top Industrial Stocks To Follow Now - July 30th Tesla, Broadcom, Vertiv, Teradyne, and Micron Technology emerged as the top industrial stocks to monitor today, as they recorded the highest trading volumes in recent days, reflecting their cyclical nature tied to economic activity, with Tesla shares dipping to $318.49, Broadcom rising to $300.39, Vertiv reaching $144.52, Teradyne climbing to $109.78, and Micron trading at $114.26, amidst varying market capitalizations and performance metrics that highlight their positions within the manufacturing and technology sectors."
6764262,"Mizuho Lifts Broadcom (AVGO) PT, Keeps Outperform Rating Broadcom Inc. has emerged as one of the top 12 most owned stocks by hedge funds in 2025, following Mizuho's decision to raise its price target from $315 to $329 while maintaining an ""Outperform"" rating, a move influenced by the Trump administration's announcement that NVIDIA and other AI companies could resume shipping AI GPUs to China, potentially boosting Broadcom's ASIC prospects with ByteDance and tapping into a $50 billion market, despite analysts suggesting that other AI stocks may present greater investment upside."
6764061,"The London Company Mid Cap Portfolio Sold Skyworks Solutions (SWKS) in Q2. Here’s Why In its second quarter 2025 investor letter, The London Company Mid Cap Strategy reported a 5.7% rise in mid-cap stocks, trailing the Russell Midcap Index's 8.5% gain, while highlighting its decision to exit its position in Skyworks Solutions, Inc. due to increased competition and management changes, as the semiconductor firm faces significant risks tied to its reliance on Apple, which accounts for over 60% of its revenue."
6763876,"Jim Cramer's top 10 things to watch in the stock market Wednesday Wall Street is set for a flat open as investors await the Federal Reserve's decision and Chair Jerome Powell's press conference, while private payrolls rose by 104,000 in July, surpassing expectations, and the U.S. economy showed a 3% growth in the second quarter; additionally, Palo Alto Networks announced a $25 billion acquisition of CyberArk, Morgan Stanley raised price targets for Nvidia and Broadcom amid growing AI enthusiasm, and Starbucks shares surged over 5% following a positive earnings report, highlighting a busy day in the markets."
6763449,"Broadcom (NASDAQ:AVGO) Given New $338.00 Price Target at Morgan Stanley Broadcom's stock price target was raised by Morgan Stanley from $270 to $338, reflecting an ""overweight"" rating and suggesting a potential upside of 13.64%, while other brokerages like Oppenheimer and Truist Financial also increased their price objectives, indicating strong analyst confidence in the semiconductor manufacturer amid a backdrop of robust quarterly earnings and a significant share buyback plan."
6763604,"Overwhelmed by an Everchanging AI Investment Landscape? Consider Wedbush Analyst Dan Ives' ETF. The newly launched Dan Ives Wedbush AI Revolution ETF aims to capitalize on the rapid growth of the artificial intelligence sector by reflecting the performance of the Solactive Wedbush Artificial Intelligence Index, which features 30 companies selected through a unique AI-driven process, while also ensuring a balanced investment approach that limits exposure to any single stock, making it a compelling option for investors looking to engage with the evolving AI landscape."
6763153,"Broadcom Inc. (NASDAQ:AVGO) Shares Purchased by Natixis Advisors LLC Natixis Advisors LLC has increased its stake in Broadcom Inc. by 12.5% in the first quarter, now holding nearly 2.9 million shares valued at approximately $486.7 million, while other institutional investors have also boosted their holdings, reflecting a growing confidence in the semiconductor manufacturer, which recently reported a quarterly revenue of $15 billion and a net margin of 22.64%, alongside a dividend payout of $0.59 per share."
6763136,"Bristol Gate Capital Partners Inc. Has $69.44 Million Stake in Broadcom Inc. (NASDAQ:AVGO) Bristol Gate Capital Partners Inc. has reduced its stake in Broadcom Inc. by 18.2% in the first quarter, now holding 414,719 shares valued at approximately $69.4 million, while other hedge funds have also adjusted their positions, with Barclays and Mizuho raising their price targets for the semiconductor manufacturer, which recently reported a quarterly earnings beat and announced a $10 billion stock buyback program, reflecting strong investor interest amid a consensus ""Buy"" rating from analysts."
6763133,"Broadcom Inc. (NASDAQ:AVGO) Shares Sold by Modera Wealth Management LLC Modera Wealth Management LLC has reduced its stake in Broadcom Inc. by 5.1% in the first quarter, now holding 406,234 shares valued at approximately $68 million, while other hedge funds also made new investments in the semiconductor company, which recently reported a quarterly earnings increase and announced a $10 billion share repurchase plan, as analysts continue to express positive outlooks with a consensus ""Buy"" rating and a target price of $292.08 for the stock."
6763141,"Baader Bank Aktiengesellschaft Buys 3,908 Shares of Broadcom Inc. (NASDAQ:AVGO) Baader Bank Aktiengesellschaft has raised its stake in Broadcom Inc. by 25.5% during the first quarter, now holding 19,262 shares valued at approximately $3.23 million, as the semiconductor manufacturer continues to attract significant institutional investment, with 76.43% of its stock owned by large investors; this comes amid a strong performance for Broadcom, which reported a quarterly earnings beat and initiated a $10 billion stock buyback program, while its shares opened at $297.42, reflecting a 1.1% increase."
6766639,"Top Entertainment Stocks Worth Watching - July 30th Investors are closely monitoring five entertainment stocks—Alibaba Group, Roblox, Charter Communications, Arista Networks, and Comcast—after they recorded the highest trading volumes in the sector recently, reflecting heightened interest in companies that drive consumer spending on media and leisure content, with shares of Alibaba trading down to $118.50, Roblox up to $124.47, Charter at $283.65, Arista reaching $122.02, and Comcast at $32.95 during Wednesday's trading session."
6766628,"Digital Media Stocks To Add to Your Watchlist - July 30th MarketBeat has identified Alibaba Group, Adobe, Digital Realty Trust, Rocket Companies, and Sunrun as the top digital media stocks to watch today, following a surge in trading volume, as these companies, which span streaming services to fintech, continue to attract investor interest amid the growing online entertainment and information economy."
6763037,"Ant Group, PolyU form joint AI and Web3 lab, boosting Hong Kong’s tech hub goal Ant Group's digital technology subsidiary, Ant Digital Technologies, announced a partnership with the Hong Kong Polytechnic University to establish a joint AI and Web3 laboratory, with plans to invest HK$100 million (US$12.7 million) over the next three years, aiming to enhance Hong Kong's status as a global innovation hub and drive advancements in trustworthy AI, blockchain security, and data privacy technologies."
6762508,"Banque Cantonale Vaudoise Takes Position in Alibaba Group Holding Limited (NYSE:BABA) Banque Cantonale Vaudoise has acquired 18,321 shares of Alibaba Group Holding Limited, valued at approximately $2.4 million, as part of a broader trend where several hedge funds increased their stakes in the company during the first quarter, while analysts maintain a ""Moderate Buy"" rating with a consensus target price of $153.29, despite recent fluctuations in stock performance and a dividend yield of 0.8%."
6762512,"HB Wealth Management LLC Purchases 4,286 Shares of Alibaba Group Holding Limited (NYSE:BABA) HB Wealth Management LLC significantly increased its stake in Alibaba Group Holding Limited by 111.8% in the first quarter, now holding 8,119 shares valued at approximately $1.07 million, while other institutional investors also adjusted their positions, leading to a consensus ""Moderate Buy"" rating among analysts, despite recent price target reductions from firms like Morgan Stanley and Bank of America, as the company's shares opened at $119.36 on Wednesday."
6761728,"Alibaba, Zhipu roll out new AI models amid heated open-source race Alibaba Group and Zhipu AI have unveiled new open-source artificial intelligence models amid escalating competition between China and the U.S., with Alibaba claiming its Wan2.2 series features the industry's first large video generation models utilizing the Mixture-of-Experts architecture, while Zhipu introduced its advanced GLM-4.5 model, which boasts 355 billion parameters and ranks third globally in performance across key benchmarks."
6754967,"Top Digital Media Stocks Worth Watching - July 29th Digital media stocks, including Alibaba Group, Adobe, Rocket Companies, Digital Realty Trust, Sunrun, Nexstar Media Group, and BCE, are drawing investor attention today due to their high trading volumes, reflecting the growing interest in companies that monetize content through digital channels, as they capitalize on the rapid expansion of online entertainment and advertising."
6752294,"Thornburg Investment Management Inc. Decreases Holdings in Alibaba Group Holding Limited (NYSE:BABA) Thornburg Investment Management Inc. has reduced its stake in Alibaba Group Holding Limited by 0.8% in the first quarter, now holding 493,774 shares valued at approximately $65.3 million, while other institutional investors, including Bank of America and UBS, have increased their positions, reflecting a mixed sentiment as analysts adjust price targets and ratings for the stock, which currently holds a consensus rating of ""Moderate Buy"" with a target of $153.29."
6751929,"XTX Topco Ltd Makes New $4.20 Million Investment in Alibaba Group Holding Limited (NYSE:BABA) XTX Topco Ltd has acquired a new stake in Alibaba Group Holding Limited, purchasing 31,730 shares valued at approximately $4.2 million in the first quarter, while other institutional investors have also adjusted their positions in the company, which currently holds a consensus rating of ""Moderate Buy"" among analysts, despite recent fluctuations in price targets and a recent dividend declaration of $0.95 per share."
6751923,"Alibaba Group Holding Limited (NYSE:BABA) Shares Sold by Harvest Fund Management Co. Ltd Harvest Fund Management Co. Ltd significantly reduced its stake in Alibaba Group Holding Limited by 47.7% in the first quarter, now holding 72,057 shares valued at approximately $9.5 million, while other institutional investors made notable adjustments to their positions, including Hazlett Burt & Watson Inc., which increased its stake by 1,960%, as Alibaba's stock opened at $122.19, reflecting a market capitalization of $291.47 billion amid mixed analyst ratings and a recent dividend announcement."
6769246,"Video game created by a 16-year-old in a few days shatters records, humiliates professional games designed with mega-budgets A viral Roblox game titled ""Grow a Garden,"" created by a 16-year-old in just a few days, has unexpectedly become the summer's breakout hit, shattering records for concurrent players and attracting over 21.6 million users, surpassing Fortnite's previous record, while offering a low-stress, chill gaming experience that allows players to cultivate virtual gardens without the pressure of traditional gaming objectives, further solidifying Roblox's cultural relevance amidst ongoing debates about the legitimacy of casual gaming."
6769223,"Samsung Q2 profit drops 55% on weak AI chip sales, China curbs Samsung Electronics announced a staggering 55% decline in its second-quarter operating profit, reporting 4.7 trillion won ($4.4 billion) amid ongoing challenges from delays in high-bandwidth memory chip shipments and U.S. export restrictions on advanced chip sales to China, marking its weakest performance in six quarters and raising concerns about its competitiveness against smaller rivals in the semiconductor market."
6769047,"Visa Beats Q3 Earnings Expectations, So Why Did the Market Panic? Visa Inc. reported strong fiscal Q3 2025 results with revenues of nearly $10.20 billion and adjusted earnings per share of $2.98, surpassing analyst expectations, yet shares fell 2-3% in after-hours trading due to cautious Q4 guidance projecting lower revenue and earnings growth than anticipated; despite this, the company highlighted resilient consumer spending and robust growth in its value-added services and payment volume, positioning Visa well for long-term growth amid ongoing macroeconomic challenges."
6768982,"Robinhood Rides Crypto Surge, Bitstamp Deal to Nearly $1B Revenue Robinhood reported a remarkable 45% year-over-year revenue increase in Q2 2025, reaching $989 million, alongside a doubling of diluted earnings per share to $0.42, driven by strong product innovation and the recent acquisition of Bitstamp, which significantly boosted its crypto trading volumes and institutional credibility; however, despite these gains, the company's share price remained stable in after-hours trading amid ongoing regulatory challenges surrounding its new offerings in tokenization and crypto staking."
6768816,"Microsoft's monster quarter and strong outlook cements its status as an AI leader Microsoft's shares soared over 8% in after-hours trading on Wednesday following the company's robust fiscal fourth-quarter results, which revealed an 18% year-over-year revenue increase to $76.4 billion, significantly surpassing analyst expectations, while cloud-computing revenue from Azure accelerated to a remarkable 39% growth, prompting an optimistic forecast for the upcoming quarter and positioning Microsoft to potentially join the exclusive $4 trillion market cap club alongside Nvidia."
6768802,"Cattle Rally Continues to New All Time Highs Live cattle futures surged on Wednesday, with prices rising between $3.15 and $3.35, as cash trade increased to $235 in Kansas and an online auction reported sales at $237 for 215 head, while feeder cattle futures also gained, closing above $340 before retreating, amid a USDA report indicating a slight uptick in weekly cattle slaughter despite a year-over-year decline."
6768741,"Canaccord Genuity Group Reaffirms Buy Rating for PayPal (NASDAQ:PYPL) PayPal's stock received a ""buy"" rating from Canaccord Genuity Group, which set a target price of $96, indicating a potential upside of 37.71% from its current trading price of $69.71, while other analysts have varied opinions, with BMO Capital Markets maintaining a ""market perform"" rating and JMP Securities lowering its target price to $100, as the company reported stronger-than-expected quarterly earnings of $1.40 per share, surpassing estimates and reflecting a revenue of $8.29 billion, amidst notable insider selling and significant institutional investment activity."
6768657,"QUALCOMM (NASDAQ:QCOM) Updates Q4 2025 Earnings Guidance QUALCOMM provided an update on its fourth quarter 2025 earnings guidance, projecting earnings per share between $2.750 and $2.950, slightly below the consensus estimate of $2.819, while revenue is expected to range from $10.3 billion to $11.1 billion, also below the consensus of $10.6 billion, as the company's stock fell to $159.06 amid mixed analyst ratings and recent insider sales."
6768612,"The Gulf bets big on AI as it seeks the 'new oil' The Gulf states, led by the UAE, are making significant investments in artificial intelligence, positioning themselves as emerging tech hubs through initiatives like a massive AI campus announced during Donald Trump's visit, which symbolizes a strategic shift towards tech collaboration with the US, as evidenced by eased restrictions on exporting advanced microchips and the establishment of data centers aimed at reducing reliance on fossil fuels, despite challenges in attracting skilled talent and ongoing concerns about potential Chinese involvement in these projects."
6768642,"WisdomTree Target Range Fund (NASDAQ:GTR) Sees Large Decline in Short Interest WisdomTree Target Range Fund (NASDAQ:GTR) experienced a significant 53.3% drop in short interest in July, with only 700 shares shorted as of July 15, while institutional investor OLD Mission Capital LLC acquired 19,344 shares valued at approximately $458,000, bringing its ownership to about 1.09%; despite a slight decline in stock price to $24.80, the fund recently increased its quarterly dividend to $0.145, reflecting a positive shift from the previous dividend of $0.13."
6768001,"Infrastructure Stocks To Follow Now - July 30th NVIDIA, Alphabet, and Coinbase Global emerged as the top infrastructure stocks to monitor today, according to MarketBeat, as they recorded the highest trading volumes in their sector, reflecting investor interest in companies that provide essential physical systems and services supporting economic activity, with NVIDIA's shares rising to $179.05, Alphabet's reaching $196.40, and Coinbase hitting $376.56 during midday trading."
6765704,"Companies Are Buying This Crypto — and No, It’s Not Bitcoin: Should You Invest Too? As bitcoin continues to dominate the cryptocurrency market with a staggering market capitalization exceeding $2.3 trillion, ethereum is gaining traction among investors, recently reaching a price of approximately $3,780 and a market cap of around $456 billion, driven by increasing interest from corporate and institutional players who are attracted to its utility in decentralized finance and technology infrastructure."
6764686,"JPMorgan Partners With Coinbase To Expand Crypto Access For 80M Customers JPMorgan Chase has announced a partnership with Coinbase to introduce a range of cryptocurrency access features for its over 80 million customers, allowing them to use Chase credit cards for Coinbase purchases, redeem rewards points for USDC, and link bank accounts for easier crypto transactions, with the rollout expected to begin in fall 2025, marking a significant step in the bank's evolving approach to integrating digital assets despite CEO Jamie Dimon's previous criticisms of Bitcoin."
